"customerid","days_since_purchase","recency_score","num_orders","frequency_score","customer_revenue","monetary_score"
"13021",4,5,"17",5,"4887.24",5
"13659",205,2,"12",5,"4884.68",5
"16686",47,4,"16",5,"4881.07",5
"15379",169,3,"8",4,"4877.84",5
"14107",51,4,"11",5,"4877.30",5
"12688",113,3,"1",2,"4873.81",5
"17213",40,4,"13",5,"4869.40",5
"17449",2,5,"13",5,"4868.15",5
"17652",25,4,"12",5,"4867.72",5
"14081",302,2,"10",5,"4867.57",5
"17059",29,4,"9",5,"4864.57",5
"13495",7,5,"10",5,"4863.31",5
"13044",291,2,"11",5,"4848.05",5
"13562",81,3,"8",5,"4838.18",5
"17567",7,5,"9",5,"4838.08",5
"12449",22,4,"6",4,"4835.89",5
"14191",1,5,"15",5,"4817.66",5
"13875",53,4,"14",5,"4814.37",5
"15485",30,4,"7",4,"4810.92",5
"13329",31,4,"8",4,"4808.77",5
"15529",22,4,"12",5,"4783.66",5
"15187",1,5,"16",5,"4777.18",5
"17519",17,5,"15",5,"4774.17",5
"13988",19,4,"8",4,"4757.80",5
"12955",1,5,"11",5,"4757.16",5
"17829",298,2,"5",4,"4756.74",5
"14825",3,5,"24",5,"4735.08",5
"17082",33,4,"6",4,"4732.03",5
"16326",5,5,"24",5,"4721.25",5
"12395",19,4,"15",5,"4721.17",5
"14235",75,3,"9",5,"4717.99",5
"13958",379,2,"8",4,"4709.23",5
"16905",5,5,"17",5,"4706.77",5
"12589",28,4,"8",4,"4695.66",5
"15410",84,3,"10",5,"4685.72",5
"16904",4,5,"21",5,"4675.36",5
"13971",18,5,"14",5,"4667.57",5
"15123",7,5,"5",4,"4656.17",5
"15484",1,5,"6",4,"4652.10",5
"17050",96,3,"11",5,"4648.59",5
"12578",21,4,"4",3,"4642.45",5
"13124",89,3,"4",3,"4641.66",5
"17402",4,5,"23",5,"4635.56",5
"18097",7,5,"11",5,"4627.92",5
"17400",126,3,"8",4,"4623.28",5
"17442",36,4,"15",5,"4620.30",5
"12782",4,5,"11",5,"4618.24",5
"14441",0,5,"11",5,"4611.69",5
"15245",134,3,"8",4,"4610.84",5
"12553",8,5,"12",5,"4608.75",5
"13851",95,3,"8",4,"4606.46",5
"18257",39,4,"12",5,"4600.15",5
"17188",11,5,"13",5,"4592.93",5
"17508",280,2,"8",4,"4579.23",5
"15416",64,3,"7",4,"4572.82",5
"13510",1,5,"11",5,"4558.29",5
"15365",25,4,"13",5,"4557.13",5
"16143",3,5,"12",5,"4555.08",5
"14032",2,5,"16",5,"4546.41",5
"17613",22,4,"14",5,"4544.55",5
"13527",33,4,"12",5,"4541.29",5
"13571",12,5,"26",5,"4537.26",5
"14685",576,1,"8",5,"4536.64",5
"13523",33,4,"6",4,"4534.57",5
"12598",9,5,"11",5,"4534.09",5
"16255",16,5,"15",5,"4530.00",5
"15271",7,5,"24",5,"4528.54",5
"14290",11,5,"8",4,"4516.56",5
"17308",393,2,"2",2,"4511.76",5
"15764",88,3,"8",5,"4503.08",5
"14625",196,2,"11",5,"4497.88",5
"17596",23,4,"13",5,"4491.46",5
"15122",114,3,"11",5,"4487.27",5
"14701",10,5,"15",5,"4487.11",5
"18064",133,3,"11",5,"4481.83",5
"12916",138,3,"7",4,"4479.73",5
"12627",10,5,"7",4,"4478.53",5
"13491",51,4,"27",5,"4467.66",5
"14648",416,1,"15",5,"4466.65",5
"18069",26,4,"11",5,"4464.92",5
"16912",28,4,"15",5,"4460.51",5
"15240",44,4,"12",5,"4459.98",5
"17220",24,4,"21",5,"4457.31",5
"18093",93,3,"8",4,"4452.71",5
"14341",45,4,"18",5,"4452.02",5
"17754",0,5,"13",5,"4451.22",5
"13435",5,5,"9",5,"4447.33",5
"12349",18,5,"4",3,"4428.69",5
"15845",17,5,"11",5,"4426.28",5
"17138",275,2,"7",4,"4417.27",5
"16626",0,5,"17",5,"4413.10",5
"16563",53,4,"6",4,"4412.56",5
"14211",53,4,"18",5,"4402.29",5
"15203",25,4,"15",5,"4400.18",5
"13505",72,3,"4",4,"4393.63",5
"16732",31,4,"4",3,"4387.64",5
"18272",2,5,"9",5,"4385.98",5
"14514",61,3,"9",5,"4380.04",5
"16118",652,1,"1",2,"4376.25",5
"15861",12,5,"12",5,"4369.20",5
"13297",7,5,"7",4,"4368.62",5
"12752",81,3,"1",1,"4366.78",5
"12917",128,3,"6",4,"4359.20",5
"12523",19,4,"23",5,"4352.35",5
"16283",5,5,"8",4,"4350.32",5
"17372",40,4,"28",5,"4347.31",5
"12408",32,4,"8",4,"4340.77",5
"15633",509,1,"13",5,"4335.96",5
"14334",16,5,"12",5,"4318.48",5
"12370",51,4,"7",4,"4316.56",5
"17191",28,4,"15",5,"4310.34",5
"14482",18,5,"12",5,"4306.72",5
"12928",35,4,"12",5,"4304.89",5
"14854",78,3,"11",5,"4303.06",5
"17937",8,5,"7",4,"4301.22",5
"13880",21,4,"17",5,"4293.86",5
"16858",368,2,"10",5,"4292.59",5
"16125",367,2,"14",5,"4292.35",5
"18230",9,5,"9",5,"4291.06",5
"14307",88,3,"10",5,"4287.92",5
"16293",21,4,"15",5,"4279.20",5
"16081",56,4,"8",5,"4278.96",5
"17930",35,4,"13",5,"4275.22",5
"14466",29,4,"13",5,"4267.15",5
"14239",43,4,"21",5,"4263.17",5
"12360",52,4,"8",4,"4252.89",5
"16571",26,4,"10",5,"4248.74",5
"12935",2,5,"15",5,"4243.86",5
"17728",3,5,"5",4,"4238.76",5
"13911",57,4,"20",5,"4234.99",5
"16875",67,3,"11",5,"4234.53",5
"16712",9,5,"13",5,"4232.87",5
"14001",45,4,"9",5,"4228.85",5
"17412",2,5,"16",5,"4220.22",5
"16743",29,4,"14",5,"4212.15",5
"15804",0,5,"13",5,"4206.39",5
"18079",45,4,"5",4,"4203.93",5
"15518",64,3,"15",5,"4189.99",5
"17406",333,2,"13",5,"4186.95",5
"14868",3,5,"12",5,"4184.01",5
"17738",19,4,"13",5,"4183.56",5
"18287",42,4,"7",4,"4182.99",5
"16072",288,2,"4",3,"4180.09",5
"17673",1,5,"13",5,"4173.88",5
"18194",82,3,"6",4,"4162.04",5
"14740",197,2,"11",5,"4161.06",5
"12653",148,3,"3",3,"4160.83",5
"13461",38,4,"6",4,"4160.00",5
"16749",591,1,"2",3,"4157.88",5
"16209",88,3,"9",5,"4146.78",5
"15002",115,3,"9",5,"4138.08",5
"12569",2,5,"32",5,"4124.69",5
"15493",32,4,"9",5,"4121.68",5
"13450",26,4,"13",5,"4120.04",5
"14408",10,5,"11",5,"4102.27",5
"16477",63,3,"11",5,"4094.37",5
"14566",110,3,"4",3,"4092.00",5
"15050",25,4,"5",4,"4087.19",5
"12876",57,4,"4",3,"4081.79",5
"18077",8,5,"18",5,"4078.79",5
"14878",12,5,"25",5,"4076.50",5
"14913",35,4,"8",4,"4073.13",5
"12371",44,4,"5",4,"4067.38",5
"17682",10,5,"11",5,"4065.28",5
"13421",40,4,"8",4,"4058.75",5
"14025",464,1,"8",5,"4057.90",5
"17083",109,3,"9",5,"4049.79",5
"13048",14,5,"9",5,"4049.13",5
"12840",143,3,"7",4,"4041.97",5
"15680",9,5,"10",5,"4028.69",5
"14824",10,5,"10",5,"4022.91",5
"12726",28,4,"11",5,"4014.60",5
"15782",9,5,"4",4,"4014.10",5
"12721",31,4,"8",5,"4013.08",5
"16098",87,3,"14",5,"4010.70",5
"13895",28,4,"6",4,"4008.52",5
"16841",36,4,"12",5,"4006.06",5
"16150",42,4,"10",5,"4002.17",5
"17618",5,5,"11",5,"4001.64",5
"17307",395,2,"11",5,"3999.89",5
"16455",63,3,"11",5,"3995.57",5
"16241",9,5,"16",5,"3992.86",5
"15665",168,3,"5",4,"3987.07",5
"14547",3,5,"8",5,"3974.75",5
"16218",29,4,"13",5,"3968.67",5
"14047",8,5,"14",5,"3968.11",5
"15572",4,5,"10",5,"3965.20",5
"14817",200,2,"7",4,"3959.86",5
"13542",376,2,"17",5,"3959.49",5
"16791",29,4,"15",5,"3957.63",5
"13982",39,4,"9",5,"3954.29",5
"17667",66,3,"9",5,"3950.70",5
"16771",33,4,"10",5,"3949.60",5
"18259",24,4,"7",4,"3941.90",5
"17526",4,5,"12",5,"3939.24",5
"15819",49,4,"10",5,"3934.79",5
"12473",29,4,"5",4,"3928.05",5
"15051",23,4,"9",5,"3926.91",5
"14465",246,2,"11",5,"3925.85",5
"15752",39,4,"9",5,"3924.91",5
"13037",138,3,"12",5,"3914.95",5
"12853",134,3,"11",5,"3907.50",5
"13995",15,5,"14",5,"3902.01",5
"12388",15,5,"8",4,"3901.11",5
"14498",42,4,"10",5,"3900.83",5
"17646",219,2,"12",5,"3898.79",5
"16928",80,3,"29",5,"3897.53",5
"15571",11,5,"14",5,"3892.35",5
"17218",4,5,"18",5,"3891.39",5
"15708",40,4,"9",5,"3887.15",5
"12358",1,5,"5",4,"3887.07",5
"15823",372,2,"3",3,"3882.17",5
"13446",430,1,"11",5,"3881.89",5
"15696",33,4,"13",5,"3881.22",5
"14655",8,5,"7",4,"3878.51",5
"15067",78,3,"5",4,"3862.88",5
"15195",2,5,"1",2,"3861.00",5
"18073",114,3,"12",5,"3859.82",5
"14565",95,3,"5",4,"3859.22",5
"16440",7,5,"6",4,"3856.97",5
"16057",16,5,"10",5,"3854.85",5
"13213",56,4,"11",5,"3851.52",5
"16341",24,4,"7",4,"3850.79",5
"14532",236,2,"11",5,"3845.78",5
"13481",45,4,"11",5,"3830.84",5
"17287",26,4,"21",5,"3826.86",5
"12597",19,4,"4",4,"3811.22",5
"13357",257,2,"5",4,"3805.51",5
"15421",58,4,"10",5,"3805.34",5
"17954",5,5,"19",5,"3804.38",5
"16636",438,1,"4",4,"3802.04",5
"16128",17,5,"11",5,"3801.05",5
"17071",28,4,"13",5,"3793.71",5
"12619",16,5,"10",5,"3781.38",5
"14309",8,5,"11",5,"3780.81",5
"13126",4,5,"13",5,"3774.81",5
"17211",26,4,"13",5,"3773.35",5
"16466",33,4,"15",5,"3767.09",5
"17173",5,5,"8",4,"3766.60",5
"15834",70,3,"7",4,"3764.39",5
"12670",10,5,"7",4,"3760.29",5
"12530",59,3,"9",5,"3759.26",5
"17553",129,3,"4",3,"3757.60",5
"17293",8,5,"17",5,"3750.63",5
"12623",276,2,"7",4,"3747.84",5
"15370",40,4,"8",4,"3739.01",5
"15532",25,4,"10",5,"3738.85",5
"15704",140,3,"6",4,"3734.66",5
"14515",17,5,"12",5,"3724.06",5
"12502",95,3,"5",4,"3723.87",5
"16240",24,4,"2",2,"3718.80",5
"14364",108,3,"8",5,"3717.35",5
"15288",43,4,"10",5,"3715.38",5
"12737",498,1,"2",2,"3710.50",5
"14540",9,5,"11",5,"3709.64",5
"14776",51,4,"15",5,"3708.30",5
"15255",66,3,"9",5,"3706.02",5
"15494",21,4,"5",4,"3702.60",5
"16772",423,1,"3",3,"3698.05",5
"17096",15,5,"11",5,"3697.93",5
"16094",11,5,"11",5,"3695.56",5
"12857",210,2,"6",4,"3688.00",5
"12468",187,3,"5",4,"3670.74",5
"14593",21,4,"12",5,"3665.53",5
"14744",16,5,"14",5,"3660.08",5
"14857",59,3,"7",4,"3651.85",5
"14649",4,5,"9",5,"3651.19",5
"14640",24,4,"10",5,"3649.36",5
"13632",24,4,"8",4,"3645.81",5
"17063",21,4,"13",5,"3638.53",5
"14770",232,2,"8",4,"3637.64",5
"16748",17,5,"14",5,"3637.33",5
"16053",32,4,"6",4,"3634.84",5
"17528",1,5,"8",4,"3628.50",5
"16444",46,4,"17",5,"3625.88",5
"15079",212,2,"11",5,"3625.40",5
"13305",4,5,"16",5,"3616.41",5
"16503",106,3,"11",5,"3614.34",5
"15505",52,4,"5",4,"3610.96",5
"15791",43,4,"5",4,"3608.34",5
"18242",72,3,"8",4,"3605.21",5
"15827",73,3,"28",5,"3603.14",5
"17019",11,5,"11",5,"3602.29",5
"13750",53,4,"11",5,"3602.18",5
"16325",46,4,"12",5,"3597.50",5
"17422",16,5,"11",5,"3594.76",5
"14653",1,5,"12",5,"3593.06",5
"17659",17,5,"14",5,"3586.99",5
"14132",2,5,"11",5,"3586.03",5
"15569",103,3,"10",5,"3583.45",5
"17679",52,4,"7",4,"3577.61",5
"17311",78,3,"6",4,"3566.56",5
"15024",9,5,"16",5,"3559.39",5
"17848",81,3,"30",5,"3559.11",5
"14737",3,5,"4",3,"3554.17",5
"15858",15,5,"13",5,"3552.41",5
"15222",318,2,"11",5,"3550.91",5
"14882",26,4,"14",5,"3546.65",5
"14503",3,5,"6",4,"3543.26",5
"16950",56,4,"10",5,"3541.77",5
"12645",33,4,"8",5,"3539.30",5
"17722",96,3,"5",4,"3520.22",5
"16395",60,3,"14",5,"3518.41",5
"16336",420,1,"4",4,"3517.69",5
"16719",14,5,"14",5,"3513.62",5
"15113",9,5,"3",3,"3509.43",5
"18044",4,5,"18",5,"3505.61",5
"14934",81,3,"5",4,"3503.50",5
"13929",169,3,"11",5,"3494.10",5
"15059",40,4,"19",5,"3491.20",5
"16983",12,5,"11",5,"3490.53",5
"13577",25,4,"11",5,"3489.28",5
"15811",22,4,"7",4,"3486.15",5
"15306",64,3,"9",5,"3484.73",5
"17597",213,2,"5",4,"3484.09",5
"12631",57,4,"6",4,"3481.57",5
"15712",9,5,"12",5,"3472.41",5
"13849",51,4,"5",4,"3469.30",5
"14533",24,4,"11",5,"3466.37",5
"14837",89,3,"9",5,"3460.32",5
"16360",4,5,"6",4,"3450.41",5
"13313",22,4,"12",5,"3445.32",5
"13536",1,5,"7",4,"3444.39",5
"16347",11,5,"11",5,"3442.96",5
"15974",39,4,"7",4,"3442.15",5
"16208",44,4,"10",5,"3440.45",5
"15953",15,5,"18",5,"3440.34",5
"17725",16,5,"11",5,"3439.08",5
"12609",78,3,"9",5,"3435.86",5
"15676",18,5,"3",3,"3435.76",5
"18168",176,3,"16",5,"3435.50",5
"16045",119,3,"8",4,"3434.93",5
"15351",12,5,"10",5,"3430.22",5
"17913",58,4,"14",5,"3429.29",5
"14409",71,3,"9",5,"3427.29",5
"12377",315,2,"4",4,"3426.32",5
"17876",399,2,"3",3,"3424.02",5
"16281",72,3,"3",3,"3424.02",5
"13437",14,5,"7",4,"3408.06",5
"13823",18,5,"7",4,"3403.45",5
"17931",134,3,"14",5,"3402.24",5
"15114",30,4,"12",5,"3400.12",5
"16271",2,5,"10",5,"3397.82",5
"13425",108,3,"5",4,"3390.43",5
"15058",25,4,"16",5,"3387.58",5
"13979",73,3,"7",4,"3379.93",5
"17723",127,3,"7",4,"3378.40",5
"13135",196,2,"2",2,"3371.45",5
"14898",23,4,"14",5,"3365.95",5
"13707",267,2,"5",4,"3365.86",5
"13285",23,4,"6",4,"3364.59",5
"15538",537,1,"6",4,"3358.40",5
"14608",4,5,"11",5,"3352.94",5
"18219",2,5,"17",5,"3352.70",5
"13246",18,5,"11",5,"3351.75",5
"16818",10,5,"11",5,"3349.57",5
"17183",7,5,"6",4,"3347.31",5
"15265",151,3,"4",4,"3345.64",5
"12424",162,3,"4",3,"3340.03",5
"16351",332,2,"13",5,"3330.03",5
"15065",37,4,"5",4,"3326.86",5
"12865",26,4,"4",4,"3323.47",5
"13431",67,3,"8",4,"3316.24",5
"13824",32,4,"12",5,"3314.76",5
"13131",23,4,"7",4,"3313.77",5
"14217",1,5,"23",5,"3298.59",5
"13611",89,3,"10",5,"3297.93",5
"13031",407,2,"5",4,"3292.84",5
"17768",8,5,"7",4,"3292.73",5
"16539",2,5,"10",5,"3289.66",5
"13650",16,5,"10",5,"3288.00",5
"15632",15,5,"8",5,"3285.31",5
"14285",21,4,"8",4,"3284.42",5
"12872",326,2,"12",5,"3283.96",5
"18188",15,5,"6",4,"3280.59",5
"15978",77,3,"3",3,"3279.42",5
"17774",96,3,"9",5,"3273.83",5
"13291",155,3,"11",5,"3270.79",5
"16067",562,1,"3",3,"3269.11",5
"13214",417,1,"7",4,"3264.23",5
"14064",29,4,"15",5,"3260.24",5
"14451",60,3,"12",5,"3258.68",5
"17924",11,5,"8",4,"3257.70",5
"15057",275,2,"5",4,"3255.96",5
"14215",11,5,"9",5,"3250.33",5
"15380",8,5,"11",5,"3248.96",5
"12770",210,2,"2",2,"3246.45",5
"16612",32,4,"9",5,"3245.43",5
"15140",52,4,"8",4,"3243.69",5
"17353",129,3,"4",3,"3242.00",5
"15356",31,4,"13",5,"3239.57",5
"15625",103,3,"9",5,"3236.40",5
"12963",8,5,"12",5,"3235.79",5
"16101",70,3,"4",4,"3229.16",5
"14669",241,2,"7",4,"3216.78",5
"14507",23,4,"11",5,"3216.74",5
"12951",8,5,"15",5,"3213.72",5
"16918",49,4,"16",5,"3206.54",5
"16107",17,5,"7",4,"3204.16",5
"17147",22,4,"9",5,"3199.95",5
"14315",44,4,"8",4,"3197.82",5
"15027",30,4,"10",5,"3195.60",5
"13868",7,5,"2",2,"3192.54",5
"13397",72,3,"10",5,"3191.87",5
"12456",44,4,"3",3,"3181.04",5
"16515",52,4,"10",5,"3179.06",5
"17621",21,4,"6",4,"3175.12",5
"13268",17,5,"11",5,"3174.75",5
"16837",31,4,"11",5,"3170.98",5
"17640",86,3,"6",4,"3168.94",5
"16365",17,5,"15",5,"3167.34",5
"16041",30,4,"3",3,"3166.40",5
"13804",30,4,"9",5,"3161.12",5
"12976",211,2,"8",4,"3156.38",5
"16584",80,3,"5",4,"3156.17",5
"14306",51,4,"6",4,"3151.40",5
"15614",437,1,"4",4,"3147.36",5
"15916",16,5,"13",5,"3145.24",5
"17702",30,4,"6",4,"3144.04",5
"15095",103,3,"10",5,"3141.64",5
"14897",7,5,"8",4,"3140.54",5
"15602",8,5,"16",5,"3137.96",5
"17354",50,4,"4",3,"3133.96",5
"13786",367,2,"6",4,"3127.99",5
"14963",9,5,"12",5,"3123.57",5
"15199",59,3,"10",5,"3122.40",5
"17145",512,1,"4",4,"3120.91",5
"13685",2,5,"7",4,"3119.44",5
"13052",212,2,"7",4,"3119.33",5
"13692",24,4,"5",4,"3114.40",5
"14978",72,3,"10",5,"3112.19",5
"15983",22,4,"8",4,"3110.37",5
"16678",2,5,"12",5,"3109.99",5
"13742",16,5,"12",5,"3107.87",5
"12909",39,4,"8",4,"3103.19",5
"13538",43,4,"12",5,"3103.13",5
"15031",4,5,"14",5,"3102.94",5
"15491",95,3,"6",4,"3100.09",5
"13772",33,4,"8",5,"3100.02",5
"16933",1,5,"9",5,"3099.30",5
"13464",58,4,"6",4,"3097.64",5
"12937",15,5,"9",5,"3097.61",5
"15105",18,5,"9",5,"3094.91",5
"14312",46,4,"11",5,"3090.29",5
"15373",8,5,"17",5,"3084.54",5
"12511",428,1,"1",2,"3084.02",5
"17929",11,5,"12",5,"3082.10",5
"17090",4,5,"13",5,"3080.18",5
"14044",26,4,"10",5,"3077.70",5
"14700",32,4,"5",4,"3076.06",5
"12469",522,1,"2",2,"3070.54",5
"13631",99,3,"11",5,"3070.42",5
"14038",78,3,"5",4,"3069.88",5
"13196",11,5,"7",4,"3068.84",5
"16400",94,3,"9",5,"3059.85",5
"16059",65,3,"12",5,"3053.57",5
"16007",47,4,"7",4,"3053.06",5
"15241",66,3,"11",5,"3050.16",5
"16560",26,4,"8",4,"3048.38",5
"14916",70,3,"8",4,"3042.95",5
"12849",31,4,"6",4,"3042.47",5
"13647",9,5,"8",4,"3041.68",5
"15754",51,4,"9",5,"3037.61",5
"14673",3,5,"7",4,"3037.32",5
"13557",28,4,"13",5,"3032.26",5
"13485",233,2,"11",5,"3019.22",5
"14456",5,5,"9",5,"3017.28",5
"13848",92,3,"8",4,"3015.00",5
"12754",235,2,"3",3,"3010.74",5
"16718",369,2,"5",4,"3006.08",5
"14621",1,5,"9",5,"3000.57",5
"13635",67,3,"4",3,"2999.16",5
"15810",78,3,"8",4,"2999.04",5
"15182",154,3,"11",5,"2998.95",5
"15611",9,5,"26",5,"2997.28",5
"14161",215,2,"7",4,"2996.93",5
"12457",66,3,"8",5,"2995.91",5
"14590",424,1,"20",5,"2993.37",5
"15687",8,5,"9",5,"2993.10",5
"14344",127,3,"20",5,"2993.05",5
"15681",25,4,"14",5,"2989.70",5
"12374",25,4,"4",4,"2989.22",5
"18241",9,5,"21",5,"2986.99",5
"14226",28,4,"6",4,"2985.13",5
"17032",547,1,"8",4,"2984.32",5
"16012",35,4,"5",4,"2978.59",5
"17655",10,5,"9",5,"2976.38",5
"12838",33,4,"10",5,"2975.91",5
"17692",127,3,"12",5,"2975.80",5
"12854",78,3,"7",4,"2970.97",5
"16120",59,3,"6",4,"2967.51",5
"15967",23,4,"12",5,"2966.00",5
"14506",17,5,"7",4,"2960.25",5
"15329",39,4,"11",5,"2958.83",5
"16416",26,4,"9",5,"2957.88",5
"13012",9,5,"11",5,"2957.83",5
"13110",31,4,"12",5,"2957.47",5
"16736",505,1,"5",4,"2956.56",5
"14867",185,3,"16",5,"2952.06",5
"13253",156,3,"4",3,"2951.11",5
"12877",3,5,"20",5,"2942.14",5
"15757",65,3,"6",4,"2940.36",5
"17444",147,3,"3",3,"2940.04",5
"17588",100,3,"7",4,"2939.55",5
"14544",24,4,"3",3,"2938.53",5
"12967",358,2,"3",3,"2938.52",5
"12635",89,3,"4",4,"2930.41",5
"15312",75,3,"12",5,"2930.19",5
"13890",1,5,"14",5,"2927.38",5
"12906",11,5,"5",4,"2919.81",5
"16358",1,5,"5",4,"2919.65",5
"13764",70,3,"6",4,"2919.62",5
"15392",4,5,"7",4,"2911.62",5
"13784",9,5,"14",5,"2910.23",5
"14524",31,4,"13",5,"2909.86",4
"12438",14,5,"2",2,"2906.85",4
"14233",49,4,"7",4,"2904.27",4
"14293",3,5,"9",5,"2903.01",4
"16383",74,3,"7",4,"2896.69",4
"17242",108,3,"5",4,"2889.28",4
"13501",288,2,"3",3,"2885.11",4
"16633",17,5,"6",4,"2883.10",4
"14251",1,5,"5",4,"2879.70",4
"12806",435,1,"4",4,"2878.96",4
"18170",33,4,"9",5,"2878.00",4
"14005",9,5,"5",4,"2874.72",4
"15043",31,4,"6",4,"2870.32",4
"16467",508,1,"7",4,"2869.16",4
"16711",3,5,"9",5,"2868.48",4
"16229",87,3,"6",4,"2867.86",4
"17961",21,4,"100",5,"2866.74",4
"14758",144,3,"7",4,"2864.97",4
"16755",114,3,"7",4,"2864.68",4
"16062",9,5,"8",4,"2863.45",4
"12685",28,4,"6",4,"2863.08",4
"14875",107,3,"3",3,"2862.40",4
"13963",308,2,"17",5,"2860.57",4
"16979",3,5,"9",5,"2859.74",4
"15563",22,4,"7",4,"2859.46",4
"16225",44,4,"15",5,"2859.31",4
"13728",36,4,"16",5,"2855.17",4
"12352",36,4,"10",5,"2849.84",4
"14935",297,2,"2",2,"2849.83",4
"12676",24,4,"11",5,"2843.09",4
"16554",42,4,"8",4,"2841.72",4
"14711",10,5,"11",5,"2839.62",4
"14842",43,4,"4",3,"2824.69",4
"15797",113,3,"6",4,"2821.08",4
"16775",10,5,"16",5,"2820.84",4
"17228",15,5,"13",5,"2820.03",4
"13477",37,4,"11",5,"2819.17",4
"13032",52,4,"9",5,"2815.96",4
"17386",7,5,"7",4,"2812.77",4
"16871",22,4,"6",4,"2812.34",4
"13799",116,3,"9",5,"2803.57",4
"13205",443,1,"1",1,"2803.20",4
"12826",2,5,"12",5,"2800.75",4
"16742",46,4,"14",5,"2799.87",4
"13330",92,3,"6",4,"2796.10",4
"14903",21,4,"5",4,"2795.33",4
"14035",28,4,"9",5,"2794.75",4
"15353",254,2,"7",4,"2794.47",4
"12863",52,4,"6",4,"2792.55",4
"17530",1,5,"12",5,"2791.69",4
"16764",3,5,"13",5,"2790.95",4
"17284",60,3,"8",4,"2788.06",4
"15073",9,5,"8",4,"2788.02",4
"17552",60,3,"12",5,"2786.77",4
"13719",15,5,"11",5,"2783.08",4
"14121",3,5,"4",4,"2780.15",4
"17790",26,4,"20",5,"2779.41",4
"14869",8,5,"6",4,"2778.14",4
"15993",8,5,"7",4,"2777.67",4
"16104",61,3,"9",5,"2774.46",4
"17031",11,5,"6",4,"2773.85",4
"15235",217,2,"16",5,"2772.76",4
"15965",17,5,"13",5,"2771.94",4
"13695",31,4,"16",5,"2770.73",4
"18210",1,5,"7",4,"2768.83",4
"15817",420,1,"3",3,"2766.40",4
"13813",39,4,"8",5,"2765.47",4
"16407",12,5,"14",5,"2761.65",4
"17115",8,5,"7",4,"2761.49",4
"17368",23,4,"14",5,"2758.29",4
"16335",551,1,"7",4,"2753.52",4
"17870",2,5,"13",5,"2753.29",4
"13736",5,5,"7",4,"2752.47",4
"17490",0,5,"9",5,"2750.50",4
"14665",60,3,"7",4,"2749.65",4
"12982",242,2,"8",4,"2744.81",4
"12669",150,3,"3",3,"2744.03",4
"15841",72,3,"9",5,"2742.41",4
"13077",1,5,"11",5,"2740.65",4
"17241",385,2,"12",5,"2736.64",4
"15389",172,3,"5",4,"2733.80",4
"12986",428,1,"10",5,"2729.84",4
"15596",100,3,"9",5,"2727.72",4
"12739",78,3,"4",3,"2726.73",4
"12391",21,4,"6",4,"2724.84",4
"14404",33,4,"13",5,"2724.13",4
"16190",40,4,"8",4,"2723.55",4
"14125",10,5,"3",3,"2720.63",4
"14808",39,4,"8",4,"2718.60",4
"15985",123,3,"7",4,"2715.28",4
"16232",43,4,"7",4,"2712.97",4
"17884",3,5,"20",5,"2698.47",4
"16359",7,5,"16",5,"2697.75",4
"18173",86,3,"5",4,"2696.36",4
"12820",3,5,"11",5,"2689.52",4
"16086",59,3,"10",5,"2687.73",4
"14748",29,4,"10",5,"2681.90",4
"17388",77,3,"11",5,"2675.37",4
"16434",29,4,"12",5,"2673.69",4
"17720",26,4,"10",5,"2666.91",4
"18283",3,5,"22",5,"2664.90",4
"15910",0,5,"15",5,"2661.17",4
"13473",60,3,"8",4,"2657.76",4
"15671",18,5,"7",4,"2657.13",4
"16369",18,5,"7",4,"2656.56",4
"15157",3,5,"5",4,"2654.11",4
"14756",15,5,"3",3,"2653.76",4
"17744",3,5,"7",4,"2649.14",4
"12516",77,3,"4",4,"2648.62",4
"13203",9,5,"10",5,"2648.25",4
"16618",31,4,"5",4,"2647.59",4
"13819",301,2,"6",4,"2642.35",4
"15814",16,5,"6",4,"2634.44",4
"12520",79,3,"5",4,"2634.26",4
"14410",92,3,"11",5,"2631.90",4
"16276",176,3,"3",3,"2629.39",4
"17470",44,4,"11",5,"2626.47",4
"13422",64,3,"1",1,"2626.30",4
"13644",16,5,"4",3,"2624.26",4
"12671",606,1,"1",2,"2622.48",4
"12423",0,5,"10",5,"2622.39",4
"15142",46,4,"6",4,"2619.92",4
"13211",10,5,"10",5,"2618.77",4
"14262",8,5,"8",4,"2618.23",4
"14195",201,2,"6",4,"2615.60",4
"14431",302,2,"4",3,"2614.20",4
"14397",2,5,"19",5,"2612.96",4
"14564",434,1,"2",2,"2605.62",4
"15660",25,4,"15",5,"2603.69",4
"17317",46,4,"3",3,"2600.34",4
"15826",56,4,"4",3,"2598.28",4
"13700",26,4,"13",5,"2596.97",4
"12412",74,3,"6",4,"2596.93",4
"14163",87,3,"5",4,"2594.62",4
"14229",51,4,"7",4,"2594.04",4
"17043",32,4,"8",5,"2593.65",4
"14129",1,5,"9",5,"2591.34",4
"14147",78,3,"9",5,"2590.20",4
"16206",54,4,"13",5,"2589.87",4
"15062",71,3,"8",4,"2585.62",4
"12592",92,3,"5",4,"2582.66",4
"16499",360,2,"8",4,"2578.34",4
"17095",22,4,"7",4,"2572.25",4
"17002",85,3,"7",4,"2571.55",4
"15434",8,5,"11",5,"2567.06",4
"16817",2,5,"13",5,"2560.70",4
"13192",95,3,"6",4,"2558.58",4
"15033",4,5,"10",5,"2557.18",4
"16036",87,3,"4",3,"2556.84",4
"13862",18,5,"9",5,"2556.09",4
